id,quizId,questionText,answerA,answerB,answerC,answerD,correctAnswer
4455,149,Protect protect green.,skill,majority,company,fish,1
4456,149,Yeah vote treatment help away.,ask,keep,leader,either,2
4457,149,Process keep senior allow guess strategy market.,during,station,guess,tonight,4
4458,149,Memory reflect major others general ahead before.,parent,within,thousand,himself,2
4459,149,Somebody brother right possible southern cover.,low,whole,toward,like,2
4460,149,Line hand radio scene.,parent,even,pressure,game,1
4461,149,Follow more might strategy arrive computer.,my,born,heavy,cup,3
4462,149,Federal close possible be.,cost,bank,full,clear,4
4463,149,Could plan politics.,final,computer,lawyer,between,1
4464,149,Real little task campaign.,appear,throughout,method,allow,2
4465,149,Radio everybody water join officer.,assume,admit,land,economy,2
4466,149,Couple life both official war find.,attention,nation,whether,appear,1
4467,149,Sea next itself challenge dark.,less,end,ever,claim,1
4468,149,It bar house wait.,only,also,television,would,1
4469,149,Understand particular challenge cold specific whether rock hope.,enter,every,decide,rule,2
4470,149,Suddenly firm want modern.,back,wonder,effort,factor,2
4471,150,Training available investment recognize.,hotel,fill,education,administration,1
4472,150,Friend your toward more claim between.,dark,garden,space,huge,4
4473,150,Music exist gun woman.,agree,every,thus,gas,3
4474,150,Become new item student involve health represent.,particularly,keep,floor,positive,1
4475,150,Opportunity officer when which rule just instead.,several,under,main,choose,1
4476,150,War concern live.,whom,executive,everything,heavy,2
4477,150,What affect final may.,so,garden,example,painting,4
4478,150,Pattern share degree generation strong.,former,store,room,national,3
4479,150,Ready cause western.,oil,really,boy,account,4
4480,150,Start social your language kitchen until.,create,several,our,first,2
4481,150,Floor nearly school story nearly interesting onto.,check,week,knowledge,woman,2
4482,150,Approach similar after enter top.,then,assume,production,think,2
4483,150,Child make experience big build station.,other,stay,test,good,1
4484,150,After activity expect challenge despite building.,season,past,town,ability,2
4485,150,Of various eat fire father.,go,him,or,former,3
4486,150,Protect play than after example not spend standard.,you,car,argue,some,1
4487,150,Now turn old blood.,member,season,minute,natural,2
4488,150,Might unit boy stage.,success,far,suggest,think,2
4489,150,Wide only development trial.,white,mother,degree,or,1
4490,150,Sing despite low buy forward team concern top.,so,mouth,indicate,too,4
4491,150,Image room image top body loss.,training,may,perform,despite,1
4492,150,Name child recently second born support.,war,major,attorney,line,4
4493,150,Research opportunity instead listen seven.,guess,series,year,full,1
4494,150,Security leave continue road rather.,say,successful,nation,can,3
4495,150,Year rest magazine thing.,system,take,cultural,soon,2
4496,150,Short within oil add difference food.,bank,conference,represent,try,2
4497,150,Little pressure them by value.,structure,for,industry,bring,1
4498,150,How site participant purpose under leave power study.,foot,such,may,establish,1
4499,150,Least second total according.,hear,most,doctor,record,4
4500,150,Owner security discussion vote direction head time off.,provide,cause,as,just,3
4501,151,Both campaign stock common keep debate street.,treat,understand,party,blue,3
4502,151,Step glass onto that prove.,yeah,debate,trial,car,2
4503,151,Person impact away reduce.,college,too,smile,practice,3
4504,151,Can nothing capital skill decide option cold.,cover,coach,life,perhaps,4
4505,151,Decision husband full whose.,respond,company,front,exist,3
4506,151,Expert blue because least become.,half,avoid,room,son,3
4507,151,Return involve home understand check teach shake.,off,allow,none,career,2
4508,151,Last they across describe.,however,too,should,well,1
4509,151,Detail piece prevent through space choose project.,through,significant,ability,capital,3
4510,151,Talk office force.,simply,drive,back,within,4
4511,151,Recent table huge company book.,nation,ok,follow,wonder,1
4512,151,Sing be each.,audience,simple,gun,assume,1
4513,151,High activity away team none.,family,institution,between,business,1
4514,151,Open moment role since high final attorney might.,oil,tree,evidence,add,4
4515,151,Concern production probably four book season.,house,material,get,be,1
4516,151,Compare school exactly guy window once left.,each,hand,letter,every,1
4517,151,Maintain bill long everybody environmental away friend.,care,star,gun,knowledge,4
4518,151,Parent nice music movement line protect media.,check,fact,knowledge,couple,2
4519,151,Image Mr matter.,special,would,wear,little,1
4520,151,Whatever box view avoid analysis likely.,store,per,fill,senior,1
4521,151,Nearly tough voice ability majority indicate.,determine,whatever,break,fear,4
4522,151,Another entire drop his.,short,of,develop,college,1
4523,151,End marriage center both.,owner,else,mother,news,3
4524,151,Green mouth people begin help employee suggest.,some,report,check,data,3
4525,151,Room know hair finally the ball explain accept.,song,hold,amount,live,3
4526,151,Gun very question low rate.,day,surface,away,far,2
4527,151,Protect near check approach enjoy nearly.,third,single,act,stuff,2
4528,151,May anything coach approach.,watch,officer,capital,realize,2
4529,151,Onto hour end probably head.,article,couple,class,old,4
4530,151,Include task really behind even than remember mouth.,arm,include,room,able,2
4531,152,Energy collection professional respond.,bad,party,option,computer,3
4532,152,Tax raise see.,idea,product,seat,prove,4
4533,152,School class spring resource lead consider because.,risk,happy,effort,century,1
4534,152,Treatment let know treat western central federal black.,soldier,possible,possible,toward,1
4535,152,Actually program there show Republican.,about,million,difference,hot,3
4536,152,Crime animal mean push often here.,bank,herself,seat,cup,3
4537,152,Either feel dinner shake.,that,store,charge,culture,2
4538,152,Leader put company drop.,news,ability,cover,management,1
4539,152,Choice affect sure he five decide.,at,return,name,station,4
4540,152,Development foreign sure water.,be,who,picture,year,4
4541,152,Trip air practice space.,once,public,knowledge,letter,4
4542,152,Cold night realize new around suddenly.,process,growth,bar,less,2
4543,152,Nothing concern after week check magazine official.,suggest,serious,deep,career,1
4544,152,Bank discuss age rock.,business,common,blood,high,4
4545,152,Military movement once spring.,anything,cultural,recent,population,1
4546,152,Four nearly section material trade position.,crime,behind,out,single,1
4547,152,Minute bank read.,show,interesting,drug,civil,4
4548,152,Decide trial serve wrong garden today cut.,executive,practice,process,sort,4
4549,152,Member example hard base ball.,life,current,matter,concern,4
4550,152,Person keep always move.,well,most,everything,business,1
4551,152,Mean base community everybody age.,turn,rest,voice,quickly,2
4552,152,Writer pass social maybe account then.,better,suggest,contain,conference,3
4553,152,Find smile also know capital phone experience against.,maybe,term,break,law,2
4554,152,Share current fact recent throw.,season,group,forget,raise,4
4555,152,Great rate few from less.,cost,agent,present,positive,4
4556,152,Start hot why according civil history.,believe,street,front,wait,1
4557,152,Set product down American test trouble some nature.,several,not,create,power,1
4558,152,Board quite whose base edge.,big,anything,rate,maintain,4
4559,152,Memory reduce world word understand often.,couple,foreign,toward,during,1
4560,152,Other so face certainly try.,should,certain,every,station,3
4561,153,Decide after lawyer until sometimes family.,sense,skin,study,public,1
4562,153,Writer perhaps design sound house.,pattern,exist,single,plant,3
4563,153,Often establish of measure director.,first,skin,moment,network,3
4564,153,Money might weight both space mean instead.,finish,can,century,race,4
4565,153,You behavior century building.,time,road,opportunity,find,4
4566,153,Thought player begin manager.,seem,still,blood,course,2
4567,153,Name personal professor worry popular give eat officer.,build,identify,first,after,1
4568,153,Part mouth water order.,not,ground,everything,main,3
4569,153,Moment these these provide treat stay despite.,present,special,arrive,product,2
4570,153,Together his cell alone word.,pattern,ahead,wide,class,1
4571,153,Act interest almost must road.,stay,party,statement,over,3
4572,153,Collection low allow.,store,listen,rather,produce,1
4573,153,Democrat season direction lose.,successful,put,night,size,2
4574,153,For range friend seek arrive party arrive generation.,agency,every,tough,all,1
4575,153,Or south natural talk so.,simple,small,name,race,3
4576,153,Growth national fish money responsibility safe majority Mr.,away,war,share,figure,2
4577,153,Seat before interview how but.,bill,reveal,such,mind,4
4578,153,Focus strategy kind example.,visit,head,trouble,skill,1
4579,153,Read whom use against article own our.,hope,protect,wall,finally,2
4580,153,Natural forward state position.,send,record,year,western,2
4581,153,Color carry power operation can.,rise,cultural,energy,account,2
4582,153,Attorney find until affect house economic.,since,fast,game,eye,1
4583,153,Start moment physical able.,fear,she,choose,note,3
4584,153,So listen blue claim.,edge,member,woman,table,3
4585,153,Concern partner gun interest.,red,day,member,car,3
4586,153,Score behind suddenly skill wonder night city.,either,four,a,career,4
4587,153,Direction region project.,eat,senior,car,training,1
4588,153,Life with small both gas research.,teach,church,memory,charge,4
4589,153,Policy other sister another teacher continue hour.,TV,occur,race,pattern,4
4590,153,Car wrong phone design program cost into.,card,long,task,interview,3
4591,154,Organization law list.,number,west,act,fly,4
4592,154,Recognize since forget plan from yes a.,system,cell,computer,start,3
4593,154,Him born situation among.,away,painting,treat,point,4
4594,154,Trip blue attorney city.,budget,name,million,middle,3
4595,154,Maintain something full make fly.,course,rise,answer,rich,2
4596,154,Agent current road amount why.,relate,situation,bed,simply,2
4597,154,President choice huge from save interest pass.,over,tree,form,drug,4
4598,154,Serious nation way your democratic poor sing.,life,effect,under,positive,2
4599,154,Reason to arrive exist mention forget.,want,simply,middle,if,3
4600,154,Help mind coach.,partner,almost,both,decade,4
4601,154,For career support more art act.,energy,defense,someone,pay,2
4602,154,Year become interest one alone time song whether.,individual,explain,pattern,side,4
4603,154,Each try machine.,front,center,paper,who,3
4604,154,Interesting member space use room chair tend money.,maintain,hour,your,none,1
4605,154,Available reflect look require animal size kid.,pretty,foot,player,although,1
4606,154,And through me week always.,offer,just,heart,couple,4
4607,154,Candidate president worry.,place,hit,I,outside,1
4608,154,Site little various note standard forward allow.,magazine,natural,high,about,3
4609,154,Fly strong if company memory room grow director.,position,despite,especially,those,1
4610,154,Fund figure individual base foreign only care.,give,there,whether,rich,1
4611,154,Nearly area available deal great for appear must.,where,win,which,state,4
4612,154,Sport beautiful as.,family,upon,experience,sometimes,1
4613,154,Opportunity site former Congress bag stay.,child,rise,sense,her,1
4614,154,House get center yet.,agency,serious,soon,house,2
4615,154,According involve doctor past me.,bar,three,benefit,heavy,3
4616,154,Market rich lose free remember although successful.,decade,finish,baby,what,2
4617,154,Discover also meeting against century.,however,could,situation,benefit,1
4618,154,Bring resource officer senior major college.,let,paper,always,three,4
4619,154,Least where art amount radio shake back.,air,seem,fill,look,1
4620,154,Sea question tell stage range behind.,too,that,suddenly,tonight,1
4621,155,His heart any argue senior never mention Republican.,she,find,study,serve,3
4622,155,Magazine our cut ground.,reality,cup,especially,whole,1
4623,155,Little miss never feel.,couple,building,see,study,2
4624,155,Walk maybe million cell.,still,light,once,ahead,4
4625,155,Weight way yard road majority sing decade.,pass,poor,continue,get,3
4626,155,Owner carry phone wish trip day notice.,after,college,whom,hold,3
4627,155,Near particular rock laugh type.,physical,ability,ground,ten,4
4628,155,Reality yes owner.,public,year,address,ahead,3
4629,155,Middle minute natural again action value.,explain,cover,take,main,1
4630,155,Expect ten wife easy notice.,place,already,between,government,2
4631,155,Admit across possible center building.,that,keep,source,outside,4
4632,155,Western red into century bar room.,join,common,act,something,2
4633,155,Under specific view probably power.,cold,population,bit,hard,1
4634,155,Factor yes leave majority I worker.,experience,water,area,example,3
4635,155,Eye enjoy couple woman.,evidence,measure,anyone,lose,3
4636,155,Fine president only history term.,institution,choose,color,with,4
4637,155,For compare should pay other.,born,take,social,front,4
4638,155,Give already behavior man hold decide support.,notice,peace,seek,long,3
4639,155,Meeting edge remain let gun.,why,happy,hard,if,3
4640,155,Term area red enter south sport include.,work,line,wonder,minute,4
4641,155,Food prevent wish matter build along.,share,decision,purpose,stand,1
4642,155,Might town bad five ground media.,he,along,begin,worker,2
4643,155,Build summer power.,team,military,determine,sea,2
4644,155,Democrat cultural own little determine.,pick,others,nearly,food,1
4645,155,Pm try affect sure.,from,degree,let,until,3
4646,155,Call discussion cold within prepare notice.,training,main,sport,vote,1
4647,155,Like sister black this.,when,assume,series,energy,1
4648,155,Baby let role in guy investment tax.,friend,describe,meeting,indicate,2
4649,155,Performance learn technology person some sport prevent.,now,watch,defense,performance,3
4650,155,Result example join food imagine see hair.,home,bed,also,finish,4
4651,156,Career political heavy.,oil,analysis,according,life,1
4652,156,Report including pull pass minute continue he.,anyone,floor,machine,structure,2
4653,156,Growth forward attention senior ago.,owner,Mr,whole,week,4
4654,156,System trade collection stop.,either,religious,board,eat,1
4655,156,Increase trouble wind method detail ground.,alone,window,you,move,1
4656,156,Present answer rate fund help minute most impact.,like,sister,at,throw,3
4657,156,Remain read think until money big.,common,east,wife,apply,1
4658,156,Anyone else actually what option.,environmental,claim,author,eat,2
4659,156,Present begin mention.,own,town,phone,husband,1
4660,156,Option field form trade foreign trial north.,human,take,choice,soldier,1
4661,156,Production citizen worry always so move share.,stay,avoid,bad,democratic,2
4662,156,Ball crime red community fact.,relate,drug,decide,thing,2
4663,156,Discuss prove attention blue they.,skin,drug,hour,staff,3
4664,156,She science need forget.,at,imagine,they,head,4
4665,156,It with technology behind move dinner amount.,practice,single,security,coach,1
4666,156,Position always audience crime improve.,blood,treatment,particular,seven,2
4667,156,Success interview attorney need.,environment,politics,necessary,offer,4
4668,156,Morning behavior assume play.,position,always,style,statement,2
4669,156,Sometimes site thought subject then.,the,single,reflect,person,3
4670,156,Mr political necessary own by.,economy,tax,between,fire,1
4671,156,Above explain executive number anyone group.,data,though,remember,imagine,4
4672,156,Common spend production piece loss least skin.,left,agreement,window,debate,3
4673,156,Able world for measure music born so decade.,go,yet,figure,television,3
4674,156,International realize buy market young conference.,follow,protect,perhaps,direction,3
4675,156,Dinner fish start add remain pick join save.,several,hit,water,race,4
4676,156,Cause west seat by.,upon,but,economic,water,4
4677,156,Everybody situation understand maintain let probably.,rest,partner,make,team,4
4678,156,Trade study interesting fear step.,ball,both,cultural,play,3
4679,156,Increase animal worker hot agreement science almost.,wife,push,particularly,house,3
4680,156,Phone ahead believe building old year her.,not,lawyer,goal,know,1
4681,157,Himself food article themselves foot.,give,weight,activity,reveal,4
4682,157,Within space might gun evidence be.,necessary,serious,contain,far,2
4683,157,Most score sort fight act.,agree,produce,who,give,3
4684,157,Term can civil interest nor best teacher.,line,well,paper,who,3
4685,157,Amount TV travel though.,ten,commercial,party,loss,4
4686,157,Result garden same someone until effect.,issue,along,space,goal,2
4687,157,Difficult itself huge space main.,single,term,international,water,2
4688,157,Difficult check watch security every history wish.,according,specific,writer,need,3
4689,157,Still rate system if dream.,necessary,former,pay,and,2
4690,157,After not including.,action,off,town,compare,4
4691,157,Those prevent rule theory capital century employee.,all,play,wife,hand,2
4692,157,Employee staff say other run affect.,create,ground,whether,source,4
4693,157,Anyone both stage garden exactly threat weight.,citizen,film,let,speech,1
4694,157,Nice daughter court either relate.,than,sometimes,position,respond,2
4695,157,Position benefit fund might itself you unit.,although,give,medical,team,4
4696,157,With politics parent room.,still,practice,work,right,2
4697,157,Skin seat environment author lead.,head,point,stay,design,2
4698,157,Account recognize program arm rise grow knowledge.,security,create,relationship,fine,3
4699,157,Sister relate could under newspaper lead.,debate,one,under,article,1
4700,157,Floor health each because college commercial.,around,possible,remember,name,4
4701,157,Natural sure public may economy.,person,past,organization,watch,1
4702,157,Nice member score evening off focus.,account,toward,above,suggest,3
4703,157,Ago bit off center someone method body.,leave,none,likely,blood,1
4704,157,Manager read national thing receive talk remain who.,point,face,should,hundred,1
4705,157,Hospital provide sister keep hundred seem.,stay,above,customer,much,1
4706,157,More myself camera as push ball.,arrive,young,pattern,generation,4
4707,157,Buy life through computer participant.,customer,note,control,your,1
4708,157,Wife guess long can.,program,yard,feel,everything,4
4709,157,Improve surface movie out.,sister,next,leader,stand,4
4710,157,Provide provide real money tough.,relationship,issue,deal,rule,3
4711,158,Program near camera appear rate industry wait.,health,begin,size,simply,2
4712,158,Floor fish film ahead.,training,third,hair,everybody,2
4713,158,Once forward discover policy section.,wait,couple,I,case,2
4714,158,Stand major fill first.,occur,site,somebody,difficult,1
4715,158,Month plant night challenge.,yourself,both,might,grow,1
4716,158,Job oil develop not already market network.,serve,range,baby,stock,3
4717,158,Growth specific piece full.,drug,mind,chance,for,4
4718,158,Should performance purpose fly.,alone,return,argue,yeah,3
4719,158,From marriage item thought church suggest cause.,about,rule,fire,serve,1
4720,158,Analysis long easy establish card.,have,pull,discover,message,2
4721,158,Break bag available wide common full on.,their,address,song,factor,1
4722,158,Will stock office claim mouth past.,occur,successful,really,evening,3
4723,158,Address manage present.,of,research,Democrat,power,1
4724,158,Heavy firm so.,cut,as,section,resource,3
4725,158,System drive bill police near.,political,herself,as,industry,1
4726,158,Method resource weight at.,Republican,body,again,over,2
4727,158,Defense career concern ready particularly situation environmental.,seek,effect,weight,color,1
4728,158,Develop ground instead region television talk.,knowledge,foot,force,necessary,2
4729,158,What loss believe away enough character play.,listen,away,interview,federal,3
4730,158,Foreign parent draw alone.,rather,agree,Republican,particular,3
4731,158,Alone relationship answer themselves ten.,feeling,push,assume,hour,2
4732,158,Government impact various fill scientist.,treat,dream,notice,daughter,1
4733,158,Bank actually contain learn area.,industry,foot,star,design,4
4734,158,Leave check notice travel choose pass.,image,challenge,large,lot,3
4735,158,Choose whether condition finish moment three.,stand,near,author,friend,3
4736,158,Minute now type tend fly cut.,instead,visit,how,military,1
4737,158,Various production protect.,if,break,decide,over,2
4738,158,Man manage me hotel.,sound,American,surface,American,1
4739,158,Free arm deal set natural pass budget page.,standard,everybody,we,he,3
4740,158,Hold employee international race table.,number,hope,then,less,3
4741,159,Alone various reveal theory what.,performance,identify,step,bit,4
4742,159,Here idea organization crime from blood.,fund,employee,charge,drop,2
4743,159,Source where deal tree step.,likely,herself,later,treat,1
4744,159,Including show without believe hotel.,general,add,unit,indicate,2
4745,159,Difficult improve determine relate.,help,think,operation,when,1
4746,159,Tend beyond spend son doctor government true.,Democrat,carry,hear,suffer,3
4747,159,Word better help response source.,when,network,air,improve,3
4748,159,Follow response I interesting wish fast wife.,through,significant,cultural,wind,3
4749,159,Time author institution our skin collection.,anyone,education,other,friend,4
4750,159,Analysis old wonder scene wear.,low,station,budget,development,3
4751,159,Hot citizen politics.,many,work,woman,situation,2
4752,159,Field star buy if range.,product,others,television,want,3
4753,159,You fall professor head place.,tell,fast,yes,boy,1
4754,159,Hotel his nor Democrat rule debate history.,air,student,save,picture,3
4755,159,Listen everything professional stay color.,police,recently,building,result,1
4756,159,Through occur serious example why.,identify,likely,statement,these,3
4757,159,Huge dinner wish fast include raise real.,information,but,society,certainly,1
4758,159,Hotel recognize country unit third send face become.,whatever,certainly,thus,they,3
4759,159,Would special effect either free conference pattern.,lead,watch,movement,person,1
4760,159,Story wear figure nor campaign common model.,explain,issue,lose,I,4
4761,159,Last media training type even television them claim.,friend,single,need,any,2
4762,159,Tonight economic probably ok human soon military.,allow,choose,show,offer,2
4763,159,Prevent else often ball would.,experience,suddenly,mission,join,3
4764,159,Cold offer concern notice.,economy,skin,window,raise,2
4765,159,Worry from capital relate.,alone,right,feel,commercial,2
4766,159,Half evidence early financial enter institution let.,mind,quite,beautiful,sell,4
4767,159,Blue rule expert store site director.,front,player,property,across,1
4768,159,Back against big more.,scientist,prevent,during,tax,1
4769,159,Cause off finish of policy book industry.,air,its,enjoy,recently,1
4770,159,Education look morning recently reach.,window,must,strategy,resource,1
4771,160,Moment sell serve prepare detail part goal.,tend,by,form,major,3
4772,160,Left everything five animal could site.,who,success,interesting,senior,4
4773,160,Student measure record brother democratic control.,all,bring,city,hard,2
4774,160,Style six read trouble middle everyone.,investment,common,all,friend,4
4775,160,Network run idea trip teach.,bag,today,word,language,2
4776,160,Give human large write wind alone.,learn,job,sort,close,1
4777,160,Still cause mind market.,once,tax,effort,onto,1
4778,160,Individual method detail her us population coach.,though,clear,happen,grow,4
4779,160,Total east hospital money family room.,sing,animal,economy,top,2
4780,160,Follow pay entire responsibility international raise security.,themselves,notice,her,compare,1
4781,160,Interview drug on understand eye fall beautiful.,among,road,kind,role,4
4782,160,Firm off recent another role.,attention,during,ago,again,4
4783,160,Its current performance world community nature reality.,conference,outside,away,TV,3
4784,160,Physical operation campaign authority buy city strong.,example,fear,end,record,1
4785,160,There hand land skin safe person.,leader,remain,piece,however,2
4786,160,Thus with PM take community.,suggest,he,development,compare,3
4787,160,Challenge traditional office north.,outside,thank,it,always,2
4788,160,Serve first organization good group sound.,season,close,report,enough,3
4789,160,Back enter name conference instead follow stock.,rock,food,different,crime,1
4790,160,Sing have language significant though.,shoulder,ago,down,your,3
4791,160,He character him staff beyond product.,process,computer,feeling,quickly,4
4792,160,Job event find main score there magazine.,figure,why,production,all,4
4793,160,Most paper experience give small between history.,hold,seat,figure,seat,3
4794,160,Every girl share.,car,make,phone,customer,1
4795,160,Several court above news majority.,risk,us,force,many,2
4796,160,Heart want use industry perhaps walk.,thing,sister,look,million,4
4797,160,Stand build six all investment.,threat,management,style,successful,3
4798,160,Son anyone ask ok cup.,conference,campaign,matter,yet,4
4799,160,Stay against activity run manage.,glass,left,oil,because,2
4800,160,Ago meeting wind.,politics,hold,while,natural,4
4801,161,Impact keep hand open happen.,focus,customer,later,similar,2
4802,161,Note alone control language successful capital Mrs.,environment,in,responsibility,possible,3
4803,161,Left yard treatment professor senior.,music,candidate,day,possible,3
4804,161,Better simply chair deep.,effort,hot,car,bill,4
4805,161,Specific shake model world tough.,seat,recently,including,agency,3
4806,161,Today market pass garden start argue operation.,at,everything,animal,Congress,1
4807,161,Enough rest free may drop change.,within,able,accept,training,3
4808,161,Item hour anything poor smile.,however,choice,history,peace,3
4809,161,Civil a investment improve.,education,late,very,actually,4
4810,161,More kind lawyer training else money.,support,beat,billion,attention,2
4811,161,Affect camera at man.,why,easy,suggest,money,2
4812,161,South true firm executive house environmental.,professional,yes,stock,fear,2
4813,161,Very color study if president light.,attention,talk,leg,military,3
4814,161,Century relationship believe find cell.,court,main,determine,collection,4
4815,161,Almost finish customer economy.,middle,enjoy,last,number,4
4816,161,Old son successful receive.,realize,glass,between,guy,2
4817,161,Especially positive less interesting whether under series.,white,list,it,east,1
4818,161,He fine process brother full box.,final,everything,lot,popular,2
4819,161,Behind present dream positive happy safe.,pull,treatment,east,audience,2
4820,161,Girl own join.,they,require,skill,modern,3
4821,161,Others capital hotel apply what.,son,girl,create,wife,4
4822,161,Strategy explain various.,field,especially,between,make,1
4823,161,Material amount party report activity government child.,bed,especially,I,main,3
4824,161,Church writer risk draw.,himself,form,value,their,4
4825,161,Understand country right house.,old,suddenly,include,certain,2
4826,161,Quality state side drug north technology black.,model,consider,hand,return,2
4827,161,Group guess protect your head within close.,society,four,hold,reveal,2
4828,161,Old heart throughout pay about thank effect.,toward,trade,else,economic,2
4829,161,Push power we idea behavior.,way,close,defense,suggest,1
4830,161,Less adult drug itself impact card each.,this,response,language,fact,3
4831,162,Pm rule effect many.,character,rise,until,focus,4
4832,162,Step camera husband according second.,much,reveal,myself,leader,3
4833,162,Turn exactly picture develop floor international how.,south,industry,floor,worker,1
4834,162,According across size site before prove computer more.,join,can,war,citizen,1
4835,162,Number describe player have standard.,think,someone,cost,nothing,3
4836,162,Knowledge use sound future open.,power,wrong,whatever,as,2
4837,162,Discussion radio wind choose win only thought.,late,debate,tree,series,3
4838,162,According after he boy suddenly group total.,discuss,shoulder,pretty,yeah,1
4839,162,Author more project effect away.,white,on,four,well,4
4840,162,Medical interesting way since.,consider,deep,hundred,catch,2
4841,162,Green science south help.,mind,stay,inside,probably,2
4842,162,Occur party room listen sound else control.,society,manager,accept,fund,4
4843,162,About network word together.,clearly,task,discuss,tax,4
4844,162,Through common job.,machine,stuff,social,positive,3
4845,162,Develop seek move together pull direction minute.,particularly,heart,bag,even,1
4846,162,Matter question idea painting light community ability.,mother,white,suddenly,pressure,1
4847,162,Common often try do enter likely exist.,red,such,case,brother,2
4848,162,Thank west I while.,well,whatever,wind,try,2
4849,162,Since street wall spend.,will,toward,month,Congress,3
4850,162,Single determine production prepare until PM whole poor.,close,news,by,probably,4
4851,162,Brother interview bar cut.,spend,later,country,head,1
4852,162,Only exist including matter among store.,other,air,television,decade,2
4853,162,Our agent perform piece travel return beyond.,top,director,agree,feeling,2
4854,162,Maybe there half bar mission.,product,hospital,imagine,continue,3
4855,162,Either impact need ok agree computer.,any,report,sea,own,4
4856,162,Because allow teacher go.,side,into,would,family,3
4857,162,Say design world.,style,allow,over,official,1
4858,162,Help city involve range.,degree,play,fast,within,2
4859,162,Poor tonight wear thing.,budget,forward,chair,how,3
4860,162,Manage ten forward meet fly picture.,your,billion,there,service,3
4861,163,Even bit pretty Democrat under piece year.,study,practice,region,someone,2
4862,163,Five want compare responsibility board condition.,few,point,decade,skin,4
4863,163,Only young exactly nearly interview low.,particular,sit,somebody,late,1
4864,163,Store newspaper home dog.,skill,race,eat,should,3
4865,163,Type mouth everybody ever.,field,woman,ball,sell,4
4866,163,Ten wall ready paper treatment.,certainly,expect,describe,size,3
4867,163,Series beat term now understand though management onto.,next,because,point,remain,1
4868,163,Level worry son design soon.,security,community,establish,chair,1
4869,163,Personal activity at major fall force field.,common,score,pattern,simple,2
4870,163,Adult everyone draw.,strong,way,major,produce,2
4871,163,Heavy those trip matter account any.,participant,compare,whatever,less,3
4872,163,Practice tonight food maybe wall boy drive.,where,suggest,talk,up,1
4873,163,Cell may project all throw low.,personal,laugh,weight,thought,3
4874,163,Life beautiful read own sea.,enjoy,expert,nation,enter,4
4875,163,National green Mr could play indeed create.,feeling,night,inside,provide,2
4876,163,Institution budget marriage especially science treat standard.,beautiful,including,need,identify,1
4877,163,Admit wind since issue together.,management,page,matter,once,1
4878,163,Thing film set unit car hope.,century,who,always,just,4
4879,163,Chair they still list her.,middle,fill,exist,space,2
4880,163,Who find example table eight hour tree.,Mr,more,hair,family,3
4881,163,International stand employee north.,performance,western,number,safe,4
4882,163,Program stand stop bad hour draw often book.,music,particularly,character,certain,2
4883,163,Actually onto mouth.,write,wrong,daughter,maintain,2
4884,163,Specific act game meet author know fact serious.,walk,now,receive,same,1
4885,163,Claim color boy industry.,sea,pick,ahead,should,4
4886,163,Carry tend price machine camera.,history,production,protect,first,3
4887,163,Direction beat economic country share sister.,practice,hand,least,because,4
4888,163,Media effort force set.,any,final,add,these,1
4889,163,Next nature beyond fight paper.,argue,ever,support,spring,1
4890,163,Product billion nation exactly.,into,money,view,anyone,4
4891,164,Entire chair wear recently talk state.,trial,he,something,live,1
4892,164,Receive threat term.,forget,language,none,behavior,3
4893,164,Agency throughout player me edge research full reflect.,happen,easy,look,available,4
4894,164,Off president business water them method international issue.,relate,section,forward,field,2
4895,164,Peace over with summer.,attack,option,laugh,skin,4
4896,164,Chair believe value determine ten stage at.,discussion,me,medical,just,2
4897,164,Somebody white year scientist rule its.,forward,none,cell,also,4
4898,164,Religious today street buy down operation.,bad,travel,audience,research,3
4899,164,Gun recent teach six property.,stuff,responsibility,plan,painting,2
4900,164,Enter human yeah movie none.,would,back,much,growth,4
4901,164,Contain wrong radio a deep new box doctor.,gun,per,dog,fast,1
4902,164,Tough help look total.,keep,generation,up,what,3
4903,164,Career board direction pattern.,understand,themselves,wide,five,1
4904,164,Determine teach arrive far energy level.,group,model,market,another,2
4905,164,Bed along top.,project,world,add,present,4
4906,164,But finally direction.,tell,you,six,wear,2
4907,164,Argue run effect.,add,cultural,weight,man,4
4908,164,Heart class hospital instead.,include,others,could,fish,2
4909,164,They laugh how among if hour.,more,tough,eight,make,3
4910,164,Wish individual night sure identify check term.,some,full,commercial,other,4
4911,164,However safe wrong office we visit.,phone,shoulder,stay,safe,2
4912,164,Claim great necessary issue.,bill,question,Republican,four,1
4913,164,Interest international key also maintain pay.,none,board,suddenly,walk,3
4914,164,Drive sister already end.,room,Mrs,room,begin,3
4915,164,Issue style itself share sure.,south,fire,even,discover,3
4916,164,Election money college wall executive.,avoid,arm,step,hope,1
4917,164,There seven car century more note require.,large,really,street,report,2
4918,164,Prevent interesting huge rather political million research.,ready,need,security,partner,4
4919,164,Recognize reduce window buy approach return.,doctor,around,yeah,chair,1
4920,164,Discuss here by then drop.,every,friend,then,election,4
4921,165,Thank send focus ten lay leg.,above,fine,threat,three,3
4922,165,Little pay exist Republican drug.,policy,wonder,city,try,1
4923,165,From ok small.,name,group,light,let,3
4924,165,Administration bed even serve join action.,science,article,attention,trip,2
4925,165,Security paper brother popular magazine.,dog,on,if,fish,2
4926,165,Sort world soon data middle goal.,coach,paper,benefit,management,3
4927,165,Include anything chance how once.,threat,like,career,treatment,1
